學年度,學期別,課號,永久課號,課程名稱,人數上限,上課時間,上課教室,學分,時數,開課教師,所屬系所名稱,選別,開課系所
101,2,5846,IAR5173,城市設計與創意專題,9999,2EFG,HA105,3,3,莊熙平,建築研究所,選修,建築研究所
101,2,5848,IAR5175,數位專題:自創生與自我組織,9999,3GHI,HA101,3,3,劉嘉驊,建築研究所,選修,建築研究所
101,2,5849,IAR5176,智慧生活與創新設計,40,1FGH,F110,3,3,侯君昊,建築研究所,選修,建築研究所
101,2,5850,IAR5302,建築專題討論(二),9999,6E,HA101,1,1,侯君昊,建築研究所,選修,建築研究所
101,2,5851,IAR5304,建築專題討論(四),9999,6E,HA102,1,1,許倍銜,建築研究所,選修,建築研究所
101,2,5852,IED5007,科學學習心理學研究,9999,1CD,HA218,2,2,佘曉清,教育研究所,必修,教育研究所
101,2,5855,IED5030,教育測驗與評量研究,9999,5BCD,HA219,3,3,林珊如,教育研究所,選修,教育研究所
101,2,5856,IED5047,高等教育統計研究,25,3BCD,HA219,3,3,吳俊育,教育研究所,選修,教育研究所
101,2,5857,IED5058,諮商與心理治療理論專題,9999,2EFG,HA217,3,3,方紫薇,教育研究所,選修,教育研究所
101,2,5858,IED5065,諮商實務專題研究,9999,3BCD,HA217,3,3,許韶玲,教育研究所,選修,教育研究所
101,2,5859,IED5066,網路素養與倫理專題,9999,4BCD,HA218,3,3,周  倩,教育研究所,必修,教育研究所
101,2,5860,IED5090,科學教育質性研究法,9999,5CD,HA218,2,2,王嘉瑜,教育研究所,必修,教育研究所
101,2,5861,IED5099,人格心理學研究,9999,4BCD,HA217,3,3,劉奕蘭,教育研究所,選修,教育研究所
101,2,5862,IED5125,心理衛生專題研究,9999,1EFG,HA217,3,3,方紫薇,教育研究所,選修,教育研究所
101,2,5863,IED5129,記憶與科學學習,9999,2CD,HA217,2,2,佘曉清,教育研究所,必修,教育研究所
101,2,5864,IED5139,科學史與科學本質,9999,3IJ,HA217,2,2,邱國力,教育研究所,必修,教育研究所
101,2,5865,IED5146,動機理論與數位學習,9999,2BCD,HA216,3,3,孫之元,教育研究所,必修,教育研究所
101,2,5866,IED5152,全職諮商心理實習(二),9999,5BCD,HA208,3,3,方紫薇,教育研究所,選修,教育研究所
101,2,5867,IED5155,結構方程模式研究,9999,2EFG,HA218,3,3,吳俊育,教育研究所,選修,教育研究所
101,2,5868,IED5158,團體諮商理論與實務專題研究,9999,4BCD,HA208,3,3,許鶯珠,教育研究所,必修,教育研究所
101,2,5869,IED5201,數位學習論文研討,9999,2E,HA216,1,1,孫之元,教育研究所,必修,教育研究所
101,2,5870,IED5204,科學教育論文研討,9999,1E,HA218,1,1,邱國力,教育研究所,必修,教育研究所
101,2,5871,ICS5007,個別研究,9999,,,1,1,吳建昌,社會與文化研究所,必修,社會與文化研究所
101,2,5872,ICS5007,個別研究,9999,,,1,1,劉紀蕙,社會與文化研究所,必修,社會與文化研究所
101,2,5873,ICS5007,個別研究,9999,,,1,1,藍弘岳,社會與文化研究所,必修,社會與文化研究所
101,2,5874,ICS5007,個別研究,9999,,,1,1,彭明偉,社會與文化研究所,必修,社會與文化研究所
101,2,5875,ICS5007,個別研究,9999,,,1,1,陳光興,社會與文化研究所,必修,社會與文化研究所
101,2,5876,ICS5007,個別研究,9999,,,1,1,陳奕麟,社會與文化研究所,必修,社會與文化研究所
101,2,5877,ICS5007,個別研究,9999,,,1,1,朱元鴻,社會與文化研究所,必修,社會與文化研究所
101,2,5878,ICS5007,個別研究,9999,,,1,1,林淑芬,社會與文化研究所,必修,社會與文化研究所
101,2,5880,ICS5007,個別研究,9999,,,1,1,邱德亮,社會與文化研究所,必修,社會與文化研究所
101,2,5881,ICS5205,族群、文化、認同,9999,3IJK,F106A,3,3,陳奕麟,社會與文化研究所,選修,社會與文化研究所
101,2,5882,ICS5269,亞洲思想資源:陳映真,9999,2EFG,F106A,3,3,陳光興,社會與文化研究所,選修,社會與文化研究所
101,2,5883,ICS5270,生命政治與生命史,9999,1EFG,F106A,3,3,林淑芬,社會與文化研究所,選修,社會與文化研究所
101,2,5884,ICS5271,社會思想當代爭議:宗教暴力,9999,2IJK,F106A,3,3,朱元鴻,社會與文化研究所,選修,社會與文化研究所
101,2,5885,ICS5272,文學市場,9999,5CDX,F106A,3,3,邱德亮,社會與文化研究所,選修,社會與文化研究所
101,2,5886,ICS5273,當代文學生產與文學形態,9999,5FGH,F110,3,3,洪子誠,社會與文化研究所,選修,社會與文化研究所
101,2,5887,ICS5274,唯物辯證與交換邏輯:當代問題,9999,4EFG,F106A,3,3,劉紀蕙,社會與文化研究所,選修,社會與文化研究所
101,2,5888,ICS5275,革命、戰爭與文學,9999,3CDX,F106A,3,3,彭明偉,社會與文化研究所,選修,社會與文化研究所
101,2,5889,ICS5276,華際電影文化研究,9999,4CDX,F106A,3,3,唐維敏,社會與文化研究所,選修,社會與文化研究所
101,2,5890,ITE5001,英語教學理論和方法,20,4EFG,A507,3,3,林律君,語言教學與研究中心,必修,英語教學研究所
101,2,5891,ITE5002,電腦輔助語言學習,15,4BCD,A507,3,3,孫于智,語言教學與研究中心,選修,英語教學研究所
101,2,5892,ITE5013,論文寫作,20,3EFG,A503,3,3,林淑敏,語言教學與研究中心,必修,英語教學研究所
101,2,5893,ITE5028,聽講理論與實務,15,3BCD,A507,3,3,楊芳盈,語言教學與研究中心,選修,英語教學研究所
101,2,5894,ITE5035,質性研究,15,2EFG,A507,3,3,張月菁,語言教學與研究中心,選修,英語教學研究所
101,2,5895,ECM9023,無線網路,9999,2CD4H,ED203,3,3,黃琴雅,電機工程學系,選修,電信工程研究所
101,2,5896,INA5102,書報討論(二),9999,3E,HK207,1,1,莊雅仲,人文社會學系,必修,人文社會學系族群與文化碩士班
101,2,5899,INA5117,族群理論,9999,2FGH,HK207,3,3,莊雅仲,人文社會學系,必修,人文社會學系族群與文化碩士班
101,2,5900,INA5157,文化產業與文化分析,9999,4IJK,HK115,3,3,劉大和,人文社會學系,選修,人文社會學系族群與文化碩士班
101,2,5902,INA5166,數位人類學,9999,3GHY,HK206,3,3,林文玲,人文社會學系,選修,人文社會學系族群與文化碩士班
101,2,5903,INA5167,客家族群與台灣社會,30,5IJK,F101,3,3,張維安,人文社會學系,選修,人文社會學系族群與文化碩士班
101,2,5904,INA5168,吳濁流研究,20,3BCD,SC204,3,3,蔣淑貞,人文社會學系,選修,人文社會學系族群與文化碩士班
101,2,5905,INA5169,華南區域研究,9999,2IJK,HK207,3,3,連瑞枝,人文社會學系,選修,人文社會學系族群與文化碩士班
101,2,5906,INA5170,田野研究方法,9999,2BCD,HK207,3,3,蔡晏霖,人文社會學系,選修,人文社會學系族群與文化碩士班
101,2,5908,IHC5104,族群理論專題,9999,3IJK,HK207,3,3,蔡晏霖,人文社會學系,必修,客家社會與文化碩士在職專班
101,2,5909,IHC5108,社會學理論,9999,2IJK,HK208,3,3,柯朝欽,人文社會學系,必修,客家社會與文化碩士在職專班
101,2,5910,IHC5202,台灣史專題,9999,4IJK,HK208,3,3,連瑞枝,人文社會學系,選修,客家社會與文化碩士在職專班
101,2,5911,IHC5216,客家與傳播科技:數位典藏技術與實作,9999,4IJK,HK114,3,3,林崇偉,傳播與科技學系,選修,客家社會與文化碩士在職專班
101,2,5912,IHC5217,研究方法概論,9999,1IJK,HK207,3,3,潘美玲,人文社會學系,必修,客家社會與文化碩士在職專班
101,2,5916,IHC5506,台灣族群關係,9999,4IJK,HK206,3,3,許維德,人文社會學系,選修,客家社會與文化碩士在職專班
101,2,5917,IHC5519,客家與台灣歷史小說,9999,6BCD,HK207,3,3,蔣淑貞,人文社會學系,選修,客家社會與文化碩士在職專班
101,2,5918,GEE5101,類比積體電路設計,9999,1EFG,EE112,3,3,趙昌博,電機工程學系,選修,電機工程學系
101,2,5919,ECM5106,無線通訊,9999,1EFG,ED305,3,3,陶斐克,電機工程學系,選修,電信工程研究所
101,2,5920,IAM5793,數學規劃與組合最佳化概論,9999,3IJK,SA214,3,3,黃楓台,應用數學系,選修,應用數學系
101,2,5922,INE5042,遊戲式數位學習,9999,3IJK,SC106,3,3,孫春在,資訊工程學系,選修,理學院碩士在職專班
101,2,5923,ILC5100,個別專題研究,9999,1B,,1,1,賴郁雯,外國語文學系,必修,外國語文學系外國文學與語言學碩士班
101,2,5924,INA5129,台灣海洋史,9999,3BCD,HK208,3,3,蔡石山,人文社會學系,選修,人文社會學系族群與文化碩士班
101,2,5925,ICT5209,獨立研究,9999,5EFG,HK223,3,3,魏玓,傳播與科技學系,選修,傳播研究所
101,2,5926,ICT5209,獨立研究,9999,1BCD,HK219,3,3,林日璇,傳播與科技學系,選修,傳播研究所
101,2,5927,ICT5209,獨立研究,9999,5EFG,HK231,3,3,黃靜蓉,傳播與科技學系,選修,傳播研究所
101,2,5928,ICT5209,獨立研究,9999,2EFG,HK226,3,3,林慧斐,傳播與科技學系,選修,傳播研究所
101,2,5929,ILC5239,後殖民女性小說,9999,1EFG,F206,3,3,馮品佳,外國語文學系,選修,外國語文學系外國文學與語言學碩士班
101,2,5930,ICS5007,個別研究,9999,,,1,1,林文玲,人文社會學系,必修,社會與文化研究所
101,2,5932,IED5208,數位學習論文研討:人力資源發展,9999,2Y,HA217,1,1,林朱燕,教育研究所,必修,教育研究所
101,2,5933,IAR5123,都市設計專題,9999,3FGH,HA105,3,3,林欽榮,人文社會學系,選修,建築研究所
101,2,5934,ICT5371,科技/科學傳播,9999,2EFG,F216,3,3,黃惠萍,傳播研究所,選修,傳播研究所
101,2,5935,ICT5315,影像文化研究,15,3BCD,HK206,3,3,魏玓,傳播與科技學系,選修,傳播研究所
101,2,5936,IED5040,網路化科學學習,9999,2AB,HA217,2,2,吳蕙菱,教育研究所,必修,教育研究所
101,2,5937,IED5209,數位學習論文研討:英文論文寫作,9999,4Y,HA217,1,1,陳育琳,教育研究所,選修,教育研究所
101,2,5938,ICT5209,獨立研究,9999,4HYI,HK131,3,3,張玉佩,傳播與科技學系,選修,傳播研究所
101,2,5941,IOC5070,橢圓曲線密碼學,9999,1CD3B,ED202,3,3,陳榮傑,資訊工程學系,選修,資訊科學與工程研究所
101,2,5943,IOF5029,財務風險管理,9999,3GHY,M102,3,3,俞明德,資訊管理與財務金融系,選修,財務金融碩博士班
101,2,5944,ITM5149,全球企業個案,9999,1GHY,A722,3,3,林亭汝,科技管理研究所,選修,科技管理研究所
101,2,5945,IOC5089,高等程式設計與演算法,60,3IJK,EC316,3,3,謝旻錚,資訊工程學系,選修,資訊科學與工程研究所
101,2,5946,IOE5072,3GPP 長期演進行動通訊協定基礎,120,3IJK,EC016,3,3,楊人順,資訊工程學系,選修,網路工程研究所
101,2,5947,ILE5016,多媒體資訊系統,63,2BCD,ED102,3,3,陳華總,資訊工程學系,選修,多媒體工程研究所
101,2,5948,IIE5011,醫學影像學,60,5EFG,ED102,3,3,葉伯壽,理學院科學學士學位學程,選修,生醫工程研究所
101,2,5949,IOE5074,物聯網應用系統實作,120,2XEF,ED202,3,3,易志偉,資訊工程學系,選修,網路工程研究所
101,2,5950,ITS5070,作業研究在海空運的應用,9999,3BCD,A905,3,3,黃寬丞,運輸與物流管理學系,選修,交通運輸碩士班
101,2,5951,IEM5232,經濟發展的倫理基礎,9999,4IJK,MB405,3,3,黎正中,工業工程與管理學系,選修,管理學院碩士在職專班-工管組
101,2,5952,IEM5240,大型多層系統管理,9999,6BCD,MB405,3,3,桑慧敏,工業工程與管理學系,選修,管理學院碩士在職專班-工管組
101,2,5953,MBA5241,商業智慧個案分析,9999,2BCD,M104,3,3,康書蕾,經營管理研究所,選修,企業管理碩士學位學程
101,2,5954,IAM6723,圖論在無線感測網路之應用,9999,2CD4CD,SA211,3,3,陳秋媛,應用數學系,選修,應用數學系
101,2,5955,IBI5157,蛋白質結構功能動力學,9999,4BCD,BA302,3,3,黃鎮剛,生物科技學系,選修,生物資訊及系統生物研究所
101,2,6101,GEC2000,台灣史,50,2CD,A304,2,2,張慧安,通識教育中心,輔系,通識教育中心
101,2,6103,GEC2001,世界文明史,40,2CD,A303,2,2,陳仁姮,通識教育中心,輔系,通識教育中心
101,2,6104,GEC1008,文學經典:詩經,50,2CD,A307,2,2,劉龍勳,通識教育中心,輔系,通識教育中心
101,2,6111,GEC0200,當代世界:跨國社會與經濟議題,40,2EF,A103,2,2,高佩珊,通識教育中心,輔系,通識教育中心
101,2,6112,GEC0100,當代世界:認同與文化,60,2EF,A305,2,2,劉育成,通識教育中心,輔系,通識教育中心
101,2,6113,GEC1002,藝術概論,50,2EF,A303,2,2,張武恭,通識教育中心,輔系,通識教育中心
101,2,6114,GEC1004,音樂概論,40,2EF,A102,2,2,宋育任,通識教育中心,輔系,通識教育中心
101,2,6115,GEC2002,中國與東亞文明史,50,2EF,A205,2,2,張文昌,通識教育中心,輔系,通識教育中心
101,2,6116,GEC3000,法學緒論,59,2EF,A304,2,2,陳怡如,通識教育中心,輔系,通識教育中心
101,2,6121,GEC0300,當代世界:國際關係與組織,45,2GH,A403,2,2,蘇子喬,通識教育中心,輔系,通識教育中心
101,2,6122,GEC3000,法學緒論,50,2GH,A304,2,2,陳怡如,通識教育中心,輔系,通識教育中心
101,2,6123,GEC4000,社會學,50,2GH,A307,2,2,胡正光,通識教育中心,輔系,通識教育中心
101,2,6124,GEC3001,政治學,40,2GH,A103,2,2,高佩珊,通識教育中心,輔系,通識教育中心
101,2,6131,GEC1020,文學經典:英國文學,30,3AB,A402,2,2,沈定濤,通識教育中心,輔系,通識教育中心
101,2,6132,GEC2000,台灣史,50,3AB,A307,2,2,楊凡逸,通識教育中心,輔系,通識教育中心
101,2,6133,GEC4001,心理學概論,50,3AB,A305,2,2,陳慧珍,通識教育中心,輔系,通識教育中心
101,2,6134,GEC0200,當代世界:跨國社會與經濟議題,40,3AB,A103,2,2,高佩珊,通識教育中心,輔系,通識教育中心
101,2,6141,GEC0400,當代世界:環境危機與生態永續,70,4EF,A302,2,2,林高永,通識教育中心,輔系,通識教育中心
101,2,6142,GEC0100,當代世界:認同與文化,60,4EF,A307,2,2,黃國清,通識教育中心,輔系,通識教育中心
101,2,6144,GEC1002,藝術概論,51,4EF,A303,2,2,張武恭,通識教育中心,輔系,通識教育中心
101,2,6145,GEC4001,心理學概論,59,4EF,A204,2,2,江昱明,通識教育中心,輔系,通識教育中心
101,2,6146,GEC4000,社會學,50,4EF,A305,2,2,胡正光,通識教育中心,輔系,通識教育中心
101,2,6153,GEC1016,文學經典:易經選讀,59,5AB,A306,2,2,詹海雲,通識教育中心,輔系,通識教育中心
101,2,6154,GEC1011,文學經典:莎士比亞,30,5AB,A402,2,2,沈定濤,通識教育中心,輔系,通識教育中心
101,2,6161,GEC0400,當代世界:環境危機與生態永續,60,5CD,CS100,2,2,王從恕,通識教育中心,輔系,通識教育中心
101,2,6162,GEC0100,當代世界:認同與文化,60,5CD,A307,2,2,黃國清,通識教育中心,輔系,通識教育中心
101,2,6163,GEC1017,文學經典:史記導讀,60,5CD,A306,2,2,詹海雲,通識教育中心,輔系,通識教育中心
101,2,6171,GEC5001,生命科學,60,1CD,A307,2,2,陳文亮,生物科技學系,輔系,通識教育中心
101,2,6172,GEC2002,中國與東亞文明史,70,1EF,A308,2,2,王瑞傑,通識教育中心,輔系,通識教育中心
101,2,6173,GEC5000,邏輯與思維,70,3CD,A303,2,2,趙敏芝,通識教育中心,輔系,通識教育中心
101,2,6174,GEC0400,當代世界:環境危機與生態永續,70,4GH,A302,2,2,林高永,通識教育中心,輔系,通識教育中心
101,2,6175,GEC0400,當代世界:環境危機與生態永續,100,5GH,A103,2,2,王從恕,通識教育中心,輔系,通識教育中心
101,2,6176,GEC4001,心理學概論,60,1EF,A205,2,2,黃玉梅,通識教育中心,輔系,通識教育中心
101,2,6301,GEC6720,歷史的轉捩點,70,1EF,A301,2,2,劉河北,通識教育中心,輔系,通識教育中心
101,2,6302,GEC3002,經濟學概論,70,1EF,CSPC4,2,2,譚經緯,通識教育中心,輔系,通識教育中心
101,2,6303,GEC3000,法學緒論,50,1EF,A304,2,2,李洙德,通識教育中心,輔系,通識教育中心
101,2,6304,GEC8851,生物化學與健康人生,80,1EF,EE106,2,2,羅惟正,生物科技學系,輔系,通識教育中心
101,2,6305,GEC8833,生物資訊入門,50,1EF,CSPC3,2,2,黃慧玲,生物科技學系,輔系,通識教育中心
101,2,6306,GEC6041,音樂理論導論,30,1EF,論壇,2,2,洪億津,音樂研究所,輔系,通識教育中心
101,2,6311,GEC6728,霸權興衰史:從十五世紀至當代,90,2AB,A103,2,2,劉河北,通識教育中心,輔系,通識教育中心
101,2,6312,GEC2000,台灣史,50,2AB,A304,2,2,張慧安,通識教育中心,輔系,通識教育中心
101,2,6313,GEC6052,古典音樂賞析-從巴洛克到現代音樂,50,2AB,A102,2,2,謝明志,通識教育中心,輔系,通識教育中心
101,2,6321,GEC0100,當代世界:認同與文化,60,2GH,A305,2,2,劉育成,通識教育中心,輔系,通識教育中心
101,2,6322,GEC6017,從山海經到聊齋誌異,40,2GH,A501,2,2,董挽華,通識教育中心,輔系,通識教育中心
101,2,6326,GEC8839,數位內容設計與展演,42,2GH,CSPC2,2,2,陳明璋,通識教育中心,輔系,通識教育中心
101,2,6327,GEC4001,心理學概論,46,2GH,A302,2,2,梁瓊惠,通識教育中心,輔系,通識教育中心
101,2,6331,GEC1020,文學經典:英國文學,30,4CD,A402,2,2,沈定濤,通識教育中心,輔系,通識教育中心
101,2,6333,GEC6042,全球音樂文化：社會與階級,40,4CD,A102,2,2,高雅俐,音樂研究所,輔系,通識教育中心
101,2,6334,GEC8109,交通安全與生命教育,70,4CD,A103,2,2,吳宗修,運輸與物流管理學系,輔系,通識教育中心
101,2,6335,GEC8136,生命教育,40,4CD,A204,2,2,鐘麗珍,通識教育中心,輔系,通識教育中心
101,2,6336,GEC5002,地球科學概論,50,4CD,A503,2,2,黃心亮,通識教育中心,輔系,通識教育中心
101,2,6341,GEC0400,當代世界:環境危機與生態永續,100,5EF,A103,2,2,王從恕,通識教育中心,輔系,通識教育中心
101,2,6342,GEC7416,管理學概論,70,5EF,A303,2,2,林正穩,通識教育中心,輔系,通識教育中心
101,2,6343,GEC6022,華語文學電影研討,40,5EF,A307,2,2,劉龍勳,通識教育中心,輔系,通識教育中心
101,2,6344,GEC7432,資訊與法律,60,5EF,A304,2,2,楊秋敏,通識教育中心,輔系,通識教育中心
